"partner_id","vendor_id"
35400,81869
35401,81564
35401,81584
35401,81301
35401,81430
35401,81561
35401,81903
35401,81558
35401,82039
35401,81865
35401,81851
35401,81296
35401,81992
35401,81356
35401,59268
35402,81394
35402,81476
35402,81453
35402,82062
35402,81613
35402,82024
35402,81287
35402,81306
35402,81450
35402,81831
35405,81889
35405,75201
35405,81663
35405,81501
35405,81526
35405,81421
35405,78008
35405,81333
35405,81448
35405,70534
35406,81430
35407,81394
35407,81453
35407,82039
35407,81421
35407,78839
35407,81616
35408,81430
35408,81561
35408,81421
35408,81639
35408,81450
35408,81296
35408,81998
35408,81448
35408,70534
35409,81677
35409,81504
35409,81421
35409,81519
35410,81601
35410,81288
35410,78839
35410,81560
35411,81356
35414,81476
35414,81561
35414,81379
35414,24706
35414,81721
35414,82039
35414,81526
35414,81865
35414,82000
35414,81421
35414,81812
35414,81567
35414,81354
35414,81685
35414,70534
35415,81430
35418,81469
35418,81356
35418,81709
35418,81602
35420,81564
35420,46099
35421,81430
35422,72073
35422,81421
35424,17670
35424,81900
35424,81421
35424,81869
35425,81421
35425,81296
35427,81476
35427,81889
35427,81421
35427,81998
35427,81448
35427,70534
35428,81889
35428,82039
35428,81526
35428,81421
35429,81564
35429,46099
35429,81421
35430,81430
35431,81476
35431,55665
35431,81988
35432,81889
35432,81379
35432,81785
35432,81806
35432,81296
35432,81562
35435,81999
35435,81421
35435,78008
35435,81296
35435,81488
35435,81910
35435,81978
35436,81430
35436,81561
35436,81887
35436,50694
35436,81726
35438,81476
35438,81869
35439,81889
35439,46099
35439,81296
35439,81356
35439,81998
35440,81889
35440,81296
35441,81776
35441,81476
35441,81620
35441,81614
35441,81889
35441,81677
35441,81561
35441,81379
35441,81854
35441,81785
35441,82039
35441,81421
35441,81296
35441,81455
35441,81992
35441,81709
35441,81325
35441,81636
35442,81889
35444,81709
35445,81430
35447,81430
35452,81356
35453,81421
35454,81526
35455,4460
35455,82039
35455,81306
35455,81421
35455,81296
35456,82039
35457,81526
35457,81869
35458,81430
35458,81869
35460,81869
35461,81419
35461,81993
35461,75958
35461,81529
35461,77085
35461,81863
35461,81450
35461,81296
35461,81356
35461,81918
35461,81866
35461,82035
35462,82039
35462,81887
35462,81421
35462,78008
35462,81869
35462,81735
35464,81526
35465,81430
35467,81421
35467,81296
35467,81918
35469,82039
35469,81296
35470,81430
35471,82039
35472,82039
35473,81889
35474,81476
35474,81421
35474,81465
35476,1123
35476,81476
35476,81620
35476,81575
35476,44729
35476,81749
35476,24706
35476,25901
35476,82039
35476,81770
35476,81640
35476,36213
35476,81421
35476,81338
35476,81987
35476,48727
35476,81402
35476,81296
35476,81519
35476,81988
35476,81281
35476,81855
35476,79548
35476,81602
35477,81356
35478,81476
35478,81430
35478,81421
35478,54287
35478,55665
35478,81354
35479,81526
35479,81421
35479,78839
35479,81448
35480,81526
35486,81296
35489,81918
35491,81889
35491,81379
35491,82039
35491,81526
35491,81887
35491,81922
35492,81430
35492,81421
35493,81430
35495,81889
35495,81430
35495,81296
35495,50694
35497,81430
35497,81421
35498,81430
35499,81869
35502,81430
35505,81430
35506,82031
35506,81621
35506,82054
35506,81356
35510,81476
35510,81613
35512,81476
35512,81430
35513,81476
35513,81301
35513,81430
35513,81561
35513,81921
35513,81682
35513,81736
35513,81382
35513,82039
35513,81887
35513,81506
35513,55665
35513,81726
35513,81609
35513,81869
35514,82000
35514,81988
35514,81941
35516,81430
35517,81476
35518,81476
35520,81889
35520,81296
35521,81865
35522,81421
35523,81476
35523,81430
35524,81430
35525,81430
35526,9
35526,81903
35526,81421
35531,81430
35531,81682
35531,82039
35533,81349
35533,81869
35534,81903
35534,81421
35535,81421
35536,81430
35536,81296
35536,81354
35537,81476
35537,81592
35537,81973
35537,81993
35537,81628
35537,81614
35537,75201
35537,81630
35537,81747
35537,81445
35537,81430
35537,81561
35537,81678
35537,81642
35537,22245
35537,81749
35537,82062
35537,81359
35537,24706
35537,81613
35537,25901
35537,82044
35537,81558
35537,81842
35537,82039
35537,77085
35537,81306
35537,81390
35537,35005
35537,81547
35537,81647
35537,73757
35537,81490
35537,81970
35537,81922
35537,81421
35537,40716
35537,81587
35537,81407
35537,81493
35537,81296
35537,82032
35537,82023
35537,54287
35537,81988
35537,78839
35537,81356
35537,81918
35537,81875
35537,81560
35537,79140
35537,81836
35537,81567
35537,81354
35537,81934
35537,81998
35537,81941
35537,81448
35537,70534
35537,81869
35538,81889
35538,82039
35538,77085
35538,81421
35538,81296
35538,81356
35538,81735
35542,81296
35543,55665
35544,81476
35544,81421
35546,81421
35548,81296
35548,82023
35549,81430
35550,81476
35550,81592
35550,81519
35550,81661
35551,81584
35551,81621
35551,81421
35551,81609
35552,81677
35552,81526
35552,81421
35555,81421
35555,81941
35556,81430
35557,81870
35557,81491
35557,81956
35557,81421
35558,81918
35561,82039
35561,81421
35561,81661
35566,81430
35567,81758
35567,82039
35567,81421
35569,81430
35569,82062
35569,81869
35570,81430
35574,81430
35574,81869
35578,81430
35579,81476
35579,75201
35579,81526
35579,81288
35580,46099
35583,81476
35585,81869
35586,81421
35589,81296
35589,81869
35590,46099
35590,81755
35593,1123
35593,82039
35593,81421
35593,81941
35595,81639
35595,81296
35596,81430
35596,81421
35596,81869
35597,81430
35598,1123
35598,81889
35598,82039
35598,81421
35600,46099
35601,81430
35602,81430
35603,81476
35603,81296
35603,81869
35605,81889
35606,81889
35614,81394
35614,82062
35614,81613
35614,81306
35614,81421
35614,81354
35615,81356
35616,81476
35616,81889
35617,81476
35617,81903
35618,81421
35618,81354
35620,81314
35620,81659
35620,81421
35620,81356
35620,70534
35623,81560
35626,81421
35626,81295
35626,81602
35628,81889
35628,81642
35628,82039
35628,81421
35628,78008
35628,81951
35629,81421
35629,81296
35629,81356
35629,81836
35630,81430
35630,81526
35631,6015
35631,76427
35631,81702
35631,81421
35631,81506
35631,81356
35631,81869
35633,81430
35635,81959
35635,73757
35635,81887
35635,81908
35635,81869
35639,82039
35640,81421
35640,81941
35641,81732
35641,15078
35641,15076
35641,26581
35641,82039
35641,81639
35641,82065
35641,81831
35643,81614
35643,81889
35643,81430
35643,81561
35643,46099
35643,82039
35643,81887
35643,81421
35643,81296
35643,81726
35643,81869
35644,81421
35644,81918
35644,81307
35645,81749
35645,82061
35645,24706
35645,81526
35645,81922
35645,81421
35645,81450
35645,55665
35646,24706
35646,81526
35646,81421
35648,26755
35648,81558
35648,81296
35648,78839
35649,46099
35650,81430
35651,81430
35651,81421
35651,78008
35651,81385
35651,81869
35652,81476
35653,81889
35653,81880
35653,81430
35653,82062
35653,81682
35653,81526
35653,82000
35653,81887
35653,81421
35653,50694
35653,81992
35653,82020
35653,81812
35653,81726
35653,81713
35653,81550
35653,81774
35653,81869
35654,81430
35656,81476
35656,81889
35656,81639
35656,81812
35656,82027
35656,70534
35657,82062
35657,46099
35658,81889
35658,81421
35658,81704
35658,81869
35659,81564
35659,81421
35662,81356
35663,81889
35669,81421
35672,81601
35672,81356
35672,81354
35673,81476
35673,81793
35675,81430
35676,81430
35679,81430
35680,81430
35682,81393
35682,82044
35682,81421
35682,78350
35682,55665
35683,81430
35684,81889
35684,81421
35684,81356
35685,81430
35685,81869
35686,55665
35688,81430
35689,82044
35689,81421
35689,81988
35691,81430
35691,25303
35691,81613
35691,82039
35691,73757
35691,81490
35691,81421
35691,81450
35691,81407
35691,81326
35691,81296
35691,78350
35691,81567
35691,81934
35694,81430
35694,81561
35694,81421
35694,81968
35695,81430
35696,81421
35696,81941
35697,81889
35697,81642
35697,81421
35697,78008
35697,55665
35697,81550
35698,81430
35698,81421
35700,81274
35700,81430
35700,81291
35700,81526
35700,81296
35700,81831
35700,81709
35700,68086
35700,70534
35700,26416
35701,81430
35701,81869
35703,81889
35703,81430
35703,81561
35703,81642
35703,82062
35703,81682
35703,81887
35703,81421
35703,50694
35703,54287
35703,55665
35703,81709
35703,81812
35703,81869
35704,81394
35704,81889
35704,81453
35704,82062
35704,81613
35704,82016
35704,81658
35704,81306
35704,81810
35704,55665
35704,81356
35704,81918
35704,81609
35704,81869
35705,81889
35706,81889
35706,81988
35707,81430
35711,39666
35711,81421
35711,81836
35712,82039
35712,77085
35712,81421
35712,81863
35712,81296
35712,81356
35712,70534
35713,81476
35713,81421
35713,81407
35713,81385
35714,81558
35714,82039
35715,81430
35716,81356
35717,81889
35718,81430
35718,81869
35720,81889
35720,81421
35720,81296
35720,81356
35720,81560
35721,82054
35721,81526
35721,81296
35721,81356
35722,81515
35722,15078
35722,15076
35722,82061
35722,82039
35722,81421
35722,81296
35722,81356
35722,81709
35722,70534
35722,81802
35722,81735
35723,46099
35723,81296
35723,81356
35723,81709
35724,81430
35724,81421
35724,81897
35726,81394
35726,81476
35726,81564
35726,81453
35726,82062
35726,81613
35726,81903
35726,81306
35726,81596
35728,82062
35728,81785
35728,81356
35728,81307
35730,81884
35730,25901
35730,81709
35731,81421
35733,81421
35735,81628
35735,81430
35735,73757
35735,81421
35735,81487
35735,81934
35736,55665
35737,81918
35738,81526
35739,81430
35739,81421
35739,81869
35742,81476
35742,81526
35742,81421
35743,81526
35744,39666
35744,81421
35744,81836
35748,81889
35750,81560
35751,81584
35751,81430
35751,81421
35751,81407
35753,55665
35754,81421
35754,82029
35757,81430
35757,81561
35757,81869
35760,81356
35763,81889
35765,81476
35765,81430
35765,82039
35767,75201
35767,81328
35767,81421
35768,81421
35768,81869
35772,81430
35772,81869
35774,46099
35777,81748
35777,81296
35780,81430
35781,81869
35782,81476
35782,81430
35782,81524
35782,81642
35782,82039
35782,81421
35783,81430
35783,81968
35783,81869
35785,82039
35789,81356
35790,81421
35790,81998
35790,81602
35791,81592
35791,81421
35791,81666
35791,81356
35792,81476
35792,55665
35792,81869
35793,81476
35793,81889
35793,82039
35793,81421
35793,81296
35793,55665
35793,81356
35794,81560
35796,81430
35800,81476
35800,81889
35800,81430
35800,81561
35800,46099
35800,82039
35800,81526
35800,81887
35800,81421
35800,81296
35800,50694
35800,81918
35800,81812
35800,81869
35802,81379
35802,81922
35802,81421
35802,81386
35803,81677
35803,82039
35803,82054
35803,81863
35803,81296
35803,81356
35804,81421
35806,82039
35806,82054
35806,81296
35807,81476
35807,75201
35807,81430
35807,81561
35807,81526
35807,81452
35807,73757
35807,81328
35807,81421
35807,81493
35807,78839
35807,81726
35807,81661
35807,81869
35808,81296
35808,55665
35808,71093
35812,81430
35814,81430
35814,81642
35814,25303
35814,82039
35814,82000
35814,73757
35814,81421
35814,81296
35814,81869
35815,81430
35815,73757
35815,81421
35815,81385
35815,81869
35818,81430
35818,81421
35818,81869
35821,55665
35824,81296
35825,81476
35825,81296
35825,81661
35825,81998
35825,81307
35827,81870
35827,81445
35827,81430
35827,81842
35827,81771
35827,81526
35827,81421
35827,81493
35827,81296
35827,78839
35827,81998
35827,81609
35827,70534
35828,81927
35828,81421
35829,81739
35829,81476
35829,81613
35830,81394
35830,81477
35830,82031
35830,81515
35830,81453
35830,81524
35830,81642
35830,81749
35830,82062
35830,81491
35830,81545
35830,81613
35830,9
35830,81513
35830,82039
35830,81306
35830,81894
35830,81421
35830,81353
35830,81828
35830,51863
35830,81831
35830,81982
35830,81918
35830,81945
35830,81608
35830,81295
35833,81491
35833,81903
35833,81755
35833,81356
35833,81836
35836,81922
35836,81421
35836,81307
35837,82038
35837,81328
35837,81421
35837,81356
35837,81562
35840,81421
35840,55665
35841,81476
35842,81476
35844,81394
35844,81430
35844,82052
35844,82062
35844,81682
35844,82039
35844,81887
35844,50694
35844,81726
35844,81869
35846,46099
35846,81295
35847,81421
35848,81421
35854,81476
35854,24706
35854,81356
35854,81307
35855,81476
35856,81430
35856,82062
35856,81421
35856,81296
35856,81726
35856,81869
35857,81421
35858,81889
35858,81430
35858,82039
35858,81421
35858,54287
35858,55665
35860,81869
35861,39666
35861,81421
35861,81941
35862,81869
35865,81628
35865,81526
35865,73757
35865,81421
35865,78839
35868,82039
35871,81523
35871,82000
35871,81307
35872,81421
35872,78839
35874,81421
35875,81889
35875,82062
35876,81476
35877,81394
35877,81476
35877,81453
35877,82062
35877,81613
35877,81526
35877,81306
35877,81288
35877,81407
35877,81918
35878,81476
35878,81735
35880,81421
35881,46099
35881,81421
35882,81421
35883,81842
35883,39666
35883,81296
35884,81476
35884,81448
35887,81296
35888,81430
35890,81430
35892,81421
35897,81869
35898,81352
35898,81529
35898,81493
35898,81560
35902,81419
35902,81421
35903,81476
35903,81889
35903,81736
35903,82039
35903,81526
35903,81421
35903,81296
35903,81560
35904,81430
35904,81869
35907,81430
35907,81421
35907,81519
35907,81998
35908,81889
35909,81430
35909,81833
35909,81382
35909,34122
35909,81760
35909,81863
35909,81296
35909,81619
35909,81356
35910,81430
35912,81500
35912,24706
35912,81526
35912,81685
35913,81430
35915,81430
35917,81421
35917,81296
35917,81383
35918,26755
35918,82069
35918,81296
35918,81836
35919,81430
35919,78839
35920,81889
35921,81430
35922,81430
35923,81421
35923,81941
35924,81476
35924,81889
35924,81833
35924,81382
35924,81760
35924,81421
35924,81863
35924,81619
35925,81561
35925,81421
35926,81421
35929,81421
35931,75201
35931,81869
35934,81430
35934,81869
35936,81430
35937,81959
35937,81889
35937,81782
35937,81682
35937,25303
35937,81385
35938,81918
35939,81430
35940,81889
35940,81430
35940,81682
35940,81421
35942,81296
35944,81736
35944,81354
35947,81677
35947,81421
35948,81476
35948,81306
35950,81476
35950,81889
35950,81918
35953,81421
35955,81476
35955,81421
35957,81356
35958,81889
35960,81476
35960,82039
35960,81421
35961,81889
35961,81430
35961,82039
35961,81887
35961,81421
35961,78008
35961,81296
35961,81869
35963,81421
35968,81526
35968,81356
35970,81614
35970,81584
35970,81256
35970,81430
35970,82018
35970,81493
35970,81755
35970,81726
35970,70534
35971,25303
35971,82039
35971,39666
35972,81296
35973,81501
35973,81421
35976,81421
35977,81889
35977,81296
35978,81296
35978,81356
35978,79140
35979,81421
35980,81421
35981,81476
35981,81614
35981,81421
35981,81602
35982,5016
35982,81889
35982,81438
35982,81421
35984,81889
35986,81421
35988,81880
35988,81421
35988,81986
35988,81869
35989,81430
35989,81421
35990,81430
35992,81728
35992,81421
35992,81354
35993,81430
35993,45465
35993,45467
35993,45466
35993,82039
35993,81421
35993,81726
35995,81561
35997,81421
35997,81755
35998,81476
35998,81945
35999,81558
36000,81642
36000,81421
36002,81922
36002,81421
36003,81869
36004,82039
36004,81735
36007,81421
36011,81476
36011,81421
36019,81476
36020,25303
36020,81526
36020,81421
36021,82000
36021,39666
36021,81376
36021,54287
36021,65222
36022,81677
36022,81382
36022,81421
36022,81951
36022,81386
36023,81558
36023,81421
36023,81941
36024,81678
36024,81642
36024,81560
36027,81296
36032,81564
36032,46099
36033,81749
36033,81421
36033,81587
36034,82039
36035,81430
36035,81508
36035,81421
36040,81430
36040,55665
36040,81869
36041,81421
36042,81561
36042,82039
36042,81421
36042,81869
36044,81430
36044,45465
36044,45467
36044,45466
36044,81736
36044,81421
36044,50694
36044,81869
36047,81430
36047,81421
36047,81836
36050,81394
36050,81889
36050,81453
36050,82062
36050,81613
36050,82037
36051,81430
36052,46099
36052,81421
36055,81476
36057,26581
36057,81526
36057,81421
36057,81386
36059,81889
36060,81658
36060,82039
36060,81421
36062,81558
36063,81296
36064,82039
36065,81547
36065,81421
36066,81869
36068,81869
36069,81430
36071,81526
36074,81421
36075,81430
36075,46099
36075,73757
36075,81421
36075,81869
36077,81356
36081,81869
36082,81889
36082,81430
36082,81421
36086,81430
36090,82039
36091,81375
36091,81296
36092,81430
36093,81560
36095,81430
36095,81421
36096,81430
36096,81296
36103,81430
36103,81869
36104,81421
36104,81988
36104,81354
36104,81448
36105,81430
36105,78008
36105,81869
36107,81379
36107,81547
36107,81421
36108,81421
36110,81421
36110,26416
36112,75201
36112,55665
36113,81430
36116,81749
36116,81288
36116,81421
36118,81476
36119,81430
36121,81421
36123,81430
36123,81561
36124,81430
36124,81869
36126,81889
36126,81430
36126,81421
36126,81296
36126,81918
36126,81726
36126,81869
36127,81421
36129,81476
36129,81421
36130,15108
36130,81296
36130,81347
36130,81602
36132,81296
36134,81476
36135,81677
36135,81421
36136,81430
36136,81561
36136,81421
36137,81430
36139,81430
36140,81430
36141,81592
36141,24706
36141,82039
36141,81421
36141,81836
36142,81605
36142,81301
36142,81526
36143,81430
36145,81476
36145,81869
36146,81430
36150,81430
36150,81869
36151,81296
36153,81430
36154,81430
36154,81869
36155,81421
36156,81421
36157,81476
36157,81430
36158,81918
36159,81421
36160,81889
36161,81430
36162,81430
36162,81561
36162,50694
36162,81869
36164,81592
36164,81421
36165,82039
36165,81526
36165,70534
36166,81430
36166,73757
36166,81421
36166,81385
36166,81869
36167,81430
36169,81430
36171,46099
36172,81430
36172,81864
36173,81430
36173,81869
36174,81889
36174,81430
36174,81561
36174,81296
36174,81356
36174,81726
36174,81869
36175,81430
36175,82062
36175,81682
36175,81526
36175,81421
36175,81726
36175,81908
36175,81869
36176,81544
36176,81476
36176,81445
36176,81988
36176,79548
36176,81616
36176,81735
36179,81430
36182,81394
36182,81476
36182,81592
36182,81453
36182,82062
36182,81613
36182,81513
36182,81988
36184,81430
36184,81359
36184,81421
36185,81421
36191,81605
36191,81628
36191,25303
36191,82039
36191,81390
36191,73757
36191,81407
36191,78839
36191,81934
36192,81628
36192,25303
36192,81526
36192,73757
36195,39666
36195,81296
36195,81307
36196,81560
36197,81889
36197,81421
36197,55665
36198,81430
36200,81476
36205,9
36205,81421
36212,81430
36212,81356
36213,81889
36214,81918
36215,81430
36216,81526
36217,81865
36217,81421
36217,81296
36218,81430
36222,81613
36222,81421
36222,81560
36223,81642
36223,82039
36223,81918
36230,81421
36231,81430
36232,81476
36232,82039
36233,81421
36233,81296
36233,81836
36234,81430
36236,81889
36236,82039
36236,81717
36236,81726
36237,81430
36238,81851
36238,81421
36239,81726
36241,81526
36241,81970
36241,81421
36241,81487
36241,81726
36242,81328
36242,81296
36242,81857
36244,81526
36245,81898
36245,82039
36247,81476
36248,81564
36248,82039
36248,81421
36249,81430
36250,81430
36252,81889
36252,81870
36253,81476
36253,81889
36254,81430
36254,81642
36254,81558
36254,73757
36254,81421
36254,81296
36254,81983
36254,81726
36254,81908
36254,81869
36255,81430
36256,81445
36256,81421
36256,81661
36258,81296
36259,81421
36260,81842
36260,39666
36260,81421
36260,78839
36260,81386
36264,24706
36264,81356
36264,81836
36265,81476
36265,81889
36265,81749
36265,81421
36268,81476
36268,81356
36269,81476
36269,81889
36269,81515
36269,81561
36269,81379
36269,77085
36269,81526
36269,81806
36269,81691
36269,81296
36269,81383
36269,79548
36269,70534
36272,81430
36272,81869
36273,81394
36273,46099
36273,81560
36274,81842
36274,81526
36274,73757
36274,78839
36274,81941
36275,82039
36276,81973
36276,81628
36276,81584
36276,81430
36276,22245
36276,25303
36276,82039
36276,81526
36276,82000
36276,81493
36276,81918
36276,81560
36276,79548
36277,81421
36281,81476
36281,81889
36281,81526
36281,81421
36281,81587
36281,81506
36281,81296
36281,50694
36281,81550
36282,82045
36282,46099
36282,82039
36282,81865
36282,81834
36282,81851
36282,81421
36282,81356
36283,81589
36283,81379
36283,82039
36283,78839
36292,81296
36293,75201
36293,82039
36293,81421
36293,81296
36293,81356
36294,81922
36294,81296
36295,81394
36295,81678
36295,81453
36295,81524
36295,82062
36295,81545
36295,81613
36295,81513
36295,81793
36295,82039
36295,81287
36295,81306
36295,81508
36295,81450
36295,81831
36295,81356
36295,81918
36295,81608
36296,81642
36296,25901
36296,81526
36296,73757
36296,81296
36296,79140
36296,81869
36297,81476
36298,81421
36299,81394
36299,81476
36299,81453
36299,81577
36299,82062
36299,81545
36299,81613
36299,81306
36299,81608
36302,81394
36302,81476
36302,81453
36302,81613
36302,81306
36302,81450
36302,81326
36304,81842
36304,81526
36305,81394
36305,81476
36305,82031
36305,81453
36305,81642
36305,82062
36305,25303
36305,81613
36305,82037
36305,82024
36305,81526
36305,81287
36305,81306
36305,81810
36305,73757
36305,81508
36305,81894
36305,81421
36305,81407
36305,44662
36305,81353
36305,81828
36305,51863
36305,81982
36305,81356
36305,81945
36305,81726
36305,81608
36305,81950
36305,81295
36305,81641
36307,81445
36307,81359
36307,81526
36307,81968
36307,81540
36310,81476
36310,81547
36310,39666
36310,81421
36310,81356
36311,81476
36311,81885
36311,81755
36311,82046
36311,81386
36311,81473
36311,81941
36316,81430
36319,81421
36319,81998
36321,81677
36321,81526
36321,39666
36321,81922
36322,82039
36322,81526
36323,81526
36323,39666
36323,81922
36327,81918
36330,81677
36330,81421
36330,81872
36332,81430
36332,81526
36332,81922
36332,81296
36336,81903
36336,81526
36336,73757
36336,81421
36336,78839
36340,81421
36340,81998
36343,81430
36345,81421
36346,81430
36351,81430
36361,81476
36361,81677
36361,81421
36362,81476
36362,81802
36363,81356
36365,81869
36367,81394
36367,81592
36367,81445
36367,81421
36367,81998
36370,82039
36370,81526
36370,78839
36373,81430
36375,81973
36375,81584
36375,81430
36375,81642
36375,22245
36375,25303
36375,82000
36375,81407
36375,81493
36375,81560
36375,81385
36375,81769
36375,81897
36376,81430
36376,81421
36376,81869
36378,81430
36379,82070
36379,81296
36380,81430
36380,81561
36380,82039
36380,81918
36381,81430
36381,81869
36382,81430
36382,81561
36382,78008
36382,81506
36382,50694
36382,55665
36382,81869
36383,81430
36383,39666
36383,81836
36384,81476
36385,81476
36385,81889
36385,82062
36385,82039
36385,81421
36385,81296
36385,55665
36386,81889
36386,81430
36387,81476
36387,81889
36387,82062
36387,81382
36387,81526
36387,81328
36387,81421
36387,81296
36387,81337
36387,81356
36387,81869
36388,81430
36389,81430
36390,81421
36393,1123
36393,81898
36393,81806
36393,81421
36393,81356
36393,81709
36394,81476
36394,81870
36394,81706
36394,81842
36394,82039
36394,81526
36394,81587
36394,81347
36395,81421
36396,81430
36397,81476
36397,81614
36397,81421
36398,81430
36400,81421
36404,81918
36406,81476
36406,82039
36406,81407
36409,81889
36409,81421
36409,81988
36412,81356
36413,81379
36413,81922
36413,81421
36413,81386
36415,81430
36416,81476
36416,81903
36416,81354
36417,81430
36419,55665
36420,81628
36420,81430
36420,81782
36420,81682
36420,81558
36420,82039
36420,81526
36420,81970
36420,81421
36420,55665
36420,78839
36420,81392
36420,81726
36422,81421
36423,82031
36423,81642
36423,81421
36423,81296
36423,81356
36423,81354
36425,81421
36427,81558
36427,81526
36427,81988
36427,81560
36427,79140
36427,81934
36428,81476
36429,81296
36432,81421
36435,81558
36435,44662
36436,81869
36437,81677
36437,81678
36437,81421
36437,81998
36438,81918
36439,81561
36440,81296
36441,81430
36443,81430
36443,82039
36443,40716
36446,81918
36448,81430
36450,81430
36451,81421
36451,81918
36453,81430
36453,81682
36453,82039
36453,81887
36453,81726
36454,81430
36455,81296
36456,81504
36456,81421
36456,81519
36457,81430
36457,55665
36458,82039
36458,81490
36458,81407
36458,81353
36458,81326
36458,51863
36458,78350
36458,78839
36458,81934
36459,46099
36459,81903
36459,81602
36460,81918
36461,81356
36461,81354
36461,81735
36462,81430
36467,81476
36468,82039
36470,81626
36470,81358
36470,81880
36470,81430
36470,82062
36470,81974
36470,81986
36473,81560
36474,81430
36474,81558
36474,79548
36475,81430
36477,81421
36479,82034
36479,81430
36479,81561
36479,81984
36479,81642
36479,81526
36479,81865
36479,82000
36479,81887
36479,81421
36479,81493
36479,81296
36479,81356
36480,81720
36480,81356
36482,81526
36485,81726
36486,81889
36487,81421
36488,81476
36488,81430
36488,81887
36489,81430
36489,81421
36490,81852
36490,75201
36490,82039
36490,81421
36490,81296
36490,81356
36493,82039
36494,81476
36495,81476
36496,81476
36496,82039
36496,55665
36498,81421
36500,15108
36500,81785
36500,81421
36500,81636
36503,81476
36503,82021
36503,81691
36503,81407
36503,81752
36504,81476
36504,81513
36504,81421
36504,81836
36505,81918
36508,81889
36508,81559
36508,81421
36508,81988
36513,81296
36515,81869
36515,81602
36516,81889
36517,82045
36517,82039
36517,61217
36517,81421
36517,81389
36520,81526
36520,81421
36520,81841
36521,81430
36521,81379
36523,81889
36523,82039
36525,81889
36527,81918
36528,82039
36528,39666
36528,81735
36529,81430
36532,81861
36532,81952
36532,81421
36532,81296
36532,81988
36532,81562
36536,81421
36537,81421
36538,81430
36538,82000
36540,81739
36540,81476
36541,81421
36542,81421
36544,1123
36544,81614
36544,81728
36544,82028
36544,45465
36544,45467
36544,45466
36544,22245
36544,25901
36544,81785
36544,39666
36544,81831
36544,55665
36544,81354
36544,70534
36545,81476
36545,81404
36546,81421
36547,81476
36549,81476
36549,81889
36549,81834
36549,81836
36549,81354
36550,81642
36550,38965
36550,39666
36550,81421
36552,81476
36553,55665
36554,81476
36556,82039
36558,81889
36558,81421
36559,81476
36559,81889
36559,81430
36559,81561
36559,81833
36559,82062
36559,24718
36559,82039
36559,82054
36559,77085
36559,81421
36559,81587
36559,81535
36559,81296
36559,55665
36559,81356
36559,81918
36559,81726
36559,81866
36559,81609
36559,81869
36561,81476
36561,81421
36562,81889
36562,10452
36562,81430
36562,81561
36562,82062
36562,82039
36562,77085
36562,81887
36562,78008
36562,81296
36562,55665
36562,81356
36562,81918
36562,81812
36562,81726
36562,81869
36566,81889
36566,81296
36566,81356
36567,81421
36568,81421
36571,81869
36572,81736
36572,81526
36572,78008
36572,81356
36572,81869
36578,81476
36578,81903
36578,81421
36578,81307
36579,1123
36579,81421
36579,81354
36580,81421
36581,81430
36585,81476
36585,81328
36585,81421
36585,81836
36586,81379
36586,25139
36586,81865
36587,82039
36588,81421
36588,81988
36591,82039
36591,81296
36591,79548
36597,81430
36597,81558
36599,81296
36601,81430
36601,81869
36602,82039
36602,81296
36603,39666
36603,81421
36603,81836
36603,81661
36604,81889
36604,81561
36604,81869
36605,55665
36606,81430
36607,81421
36608,81356
36609,81869
36614,82039
36615,81476
36615,81998
36617,81709
36618,81430
36620,81526
36622,81430
36622,82052
36623,81677
36623,81379
36623,81922
36623,81421
36623,81386
36629,81889
36629,81662
36629,82039
36629,81421
36629,81345
36629,81356
36630,81889
36632,81421
36635,81421
36636,81421
36638,81476
36638,82018
36641,81394
36641,81628
36641,82062
36641,81613
36641,81306
36641,81421
36641,51863
36641,81567
36641,82035
36641,81448
36641,81953
36643,81476
36643,81889
36643,81430
36643,81421
36643,50694
36643,81709
36644,81421
36645,82039
36646,81421
36647,81430
36649,81526
36649,40788
36652,81560
36653,81296
36660,81430
36660,81682
36660,78008
36662,81918
36666,81889
36667,81889
36667,82062
36667,82039
36667,81421
36667,81356
36670,81421
36671,81421
36671,79140
36672,81476
36674,82000
36678,81296
36683,81476
36683,76427
36683,81421
36685,81702
36685,82039
36685,81296
36685,82058
36689,76427
36689,81359
36689,81421
36692,81889
36693,81296
36697,81421
36698,81476
36698,82039
36698,81526
36698,81506
36698,81296
36698,55665
36698,81869
36701,81889
36703,81889
36705,81430
36706,81476
36708,81918
36709,81869
36715,81819
36715,81869
36716,81889
36716,81526
36721,81889
36721,81561
36721,81869
36729,12903
36729,81560
36730,81561
36730,82039
36730,81526
36730,81421
36730,81296
36730,81869
36733,81430
36733,81869
36737,81918
36738,22245
36738,24706
36738,81842
36738,82039
36738,81490
36738,81421
36738,81354
36738,81495
36738,81540
36738,81641
36739,81889
36739,81430
36739,81421
36739,81869
36740,81677
36740,81491
36740,81421
36742,81430
36742,81421
36743,81421
36745,81889
36745,81430
36746,81476
36746,81421
36746,81354
36747,81476
36747,81430
36748,81421
36749,81296
36753,81889
36753,81430
36753,82039
36753,81526
36753,81421
36753,81918
36753,81726
36753,81869
36755,81782
36755,81421
36757,15108
36757,81785
36757,81526
36757,81421
36757,81636
36758,81889
36758,81421
36759,81356
36761,81421
36763,15078
36763,15076
36763,81526
36764,81869
36766,81476
36766,81523
36766,46099
36767,81889
36767,81430
